INFO:root:2736:Starting Step 1
INFO:root:2768:Current state [[[[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [9], [4], [1, 2, 3, 4, 5, 6, 7, 8, 9], [6], [1, 2, 3, 4, 5, 6, 7, 8, 9]], [[7], [1], [1, 2, 3, 4, 5, 6, 7, 8, 9], [5], [1, 2, 3, 4, 5, 6, 7, 8, 9], [2], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]], [[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [2], [1, 2, 3, 4, 5, 6, 7, 8, 9]], [[1], [1, 2, 3, 4, 5, 6, 7, 8, 9], [8], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [3], [5], [2]], [[2], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [8]], [[9], [4], [5], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [7], [1, 2, 3, 4, 5, 6, 7, 8, 9], [6]], [[1, 2, 3, 4, 5, 6, 7, 8, 9], [2], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]], [[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [7], [1, 2, 3, 4, 5, 6, 7, 8, 9], [5], [1, 2, 3, 4, 5, 6, 7, 8, 9], [3], [1]], [[1, 2, 3, 4, 5, 6, 7, 8, 9], [7], [1, 2, 3, 4, 5, 6, 7, 8, 9], [4], [8], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]]]]
INFO:root:2769:Doing checkSmall1
INFO:root:2769:Getting tiny MUSes, distance 1, for 701 puzlits, 1 repeats
INFO:root:2837:Chunked 701 in [44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 43, 43, 43]
INFO:root:2957:XX found first (3, 3) is not 7 1
INFO:root:9620:Current state [[[[3, 8], [5, 8], [2], [1, 3, 8], [9], [4], [1, 5], [6], [7]], [[7], [1], [3, 9], [5], [6], [2], [4], [8], [3, 9]], [[3, 4, 6, 8], [5, 8, 9], [3, 4, 6, 9], [1, 3, 8], [7], [1, 3], [1, 5], [2], [3, 9]], [[1], [6], [8], [9], [4], [7], [3], [5], [2]], [[2], [3], [7], [1, 6], [5], [1, 6], [9], [4], [8]], [[9], [4], [5], [2], [3], [8], [7], [1], [6]], [[5], [2], [3, 6], [3, 6], [1], [9], [8], [7], [4]], [[4, 6, 8], [8, 9], [4, 6, 9], [7], [2], [5], [6], [3], [1]], [[3, 6], [7], [1], [4], [8], [3, 6], [2], [9], [5]]]]
INFO:root:9620:Doing checkSmall1
INFO:root:9620:Getting tiny MUSes, distance 1, for 53 puzlits, 1 repeats
INFO:root:9655:Chunked 53 in [4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
INFO:root:9671:XX found first (8, 1) is not 6 1
INFO:root:9672:XX found first (8, 3) is not 6 1
INFO:root:9683:Early exit from checkSmall1
INFO:root:9692:Starting Step 12
INFO:root:10298:Current state [[[[3, 8], [5, 8], [2], [1, 3, 8], [9], [4], [1, 5], [6], [7]], [[7], [1], [3, 9], [5], [6], [2], [4], [8], [3, 9]], [[3, 4, 6, 8], [5, 8, 9], [3, 4, 6, 9], [1, 3, 8], [7], [1, 3], [1, 5], [2], [3, 9]], [[1], [6], [8], [9], [4], [7], [3], [5], [2]], [[2], [3], [7], [1, 6], [5], [1, 6], [9], [4], [8]], [[9], [4], [5], [2], [3], [8], [7], [1], [6]], [[5], [2], [3, 6], [3, 6], [1], [9], [8], [7], [4]], [[4, 8], [8, 9], [4, 9], [7], [2], [5], [6], [3], [1]], [[3, 6], [7], [1], [4], [8], [3, 6], [2], [9], [5]]]]
INFO:root:10299:Doing checkSmall1
INFO:root:10299:Getting tiny MUSes, distance 1, for 51 puzlits, 1 repeats
INFO:root:10333:Chunked 51 in [4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
INFO:root:10395:Considering 100 * 51 jobs for minsize=3
INFO:root:10406:Chunked 5100 in [319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 318, 318, 318, 318]
INFO:root:14559:Considering 100 * 51 jobs for minsize=4
INFO:root:14568:Chunked 5100 in [319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 318, 318, 318, 318]
INFO:root:19330:Considering 100 * 51 jobs for minsize=5
INFO:root:19339:Chunked 5100 in [319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 318, 318, 318, 318]
INFO:root:24666:Considering 100 * 51 jobs for minsize=6
INFO:root:24676:Chunked 5100 in [319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 318, 318, 318, 318]
INFO:root:30394:!! Found smaller !!!! 5 6
INFO:root:30394:XX found first (9, 1) is not 3 5
INFO:root:30394:!! Found smaller !!!! 5 6
INFO:root:30394:XX found first (3, 3) is not 3 5
INFO:root:30395:!! Found smaller !!!! 5 6
INFO:root:30395:XX found first (3, 3) is not 9 5
INFO:root:30395:!! Found smaller !!!! 5 6
INFO:root:30395:XX add new best (9, 1) is not 3 5 5
INFO:root:30395:!! Found smaller !!!! 5 6
INFO:root:30395:XX add new best (3, 3) is not 9 5 5
INFO:root:30395:!! Found smaller !!!! 5 6
INFO:root:30395:XX found first (2, 3) is not 3 5
INFO:root:30395:!! Found smaller !!!! 5 6
INFO:root:30395:XX found first (7, 4) is not 3 5
INFO:root:30395:!! Found smaller !!!! 5 6
INFO:root:30395:XX add new best (3, 3) is not 9 5 5
INFO:root:30395:!! Found smaller !!!! 5 6
INFO:root:30395:XX add new best (3, 3) is not 3 5 5
INFO:root:30395:!! Found smaller !!!! 5 6
INFO:root:30395:XX add new best (9, 1) is not 3 5 5
INFO:root:30396:!! Found smaller !!!! 5 6
INFO:root:30396:XX found first (9, 6) is 3 5
INFO:root:30396:!! Found smaller !!!! 5 6
INFO:root:30396:XX found first (3, 1) is not 3 5
INFO:root:30396:!! Found smaller !!!! 5 6
INFO:root:30396:XX add new best (9, 1) is not 3 5 5
INFO:root:30396:!! Found smaller !!!! 5 6
INFO:root:30396:XX add new best (3, 3) is not 9 5 5
INFO:root:30396:!! Found smaller !!!! 5 6
INFO:root:30396:XX add new best (3, 1) is not 3 5 5
INFO:root:30396:!! Found smaller !!!! 5 6
INFO:root:30396:XX add new best (3, 3) is not 3 5 5
INFO:root:30396:!! Found smaller !!!! 5 6
INFO:root:30396:XX add new best (3, 1) is not 3 5 5
INFO:root:30396:!! Found smaller !!!! 5 6
INFO:root:30396:XX found first (3, 1) is not 8 5
INFO:root:30397:!! Found smaller !!!! 5 6
INFO:root:30397:XX add new best (9, 6) is 3 5 5
INFO:root:30397:!! Found smaller !!!! 5 6
INFO:root:30397:XX add new best (7, 4) is not 3 5 5
INFO:root:30397:!! Found smaller !!!! 5 6
INFO:root:30397:XX add new best (9, 6) is 3 5 5
INFO:root:30397:!! Found smaller !!!! 5 6
INFO:root:30397:XX add new best (3, 3) is not 3 5 5
INFO:root:30397:!! Found smaller !!!! 5 6
INFO:root:30397:XX add new best (9, 6) is 3 5 5
INFO:root:30397:!! Found smaller !!!! 5 6
INFO:root:30397:XX add new best (3, 3) is not 9 5 5
INFO:root:30397:!! Found smaller !!!! 5 6
INFO:root:30397:XX add new best (9, 1) is not 3 5 5
INFO:root:30397:!! Found smaller !!!! 5 6
INFO:root:30397:XX found first (3, 6) is not 3 5
INFO:root:30397:!! Found smaller !!!! 5 6
INFO:root:30398:XX add new best (9, 1) is not 3 5 5
INFO:root:30398:!! Found smaller !!!! 5 6
INFO:root:30398:XX add new best (9, 1) is not 3 5 5
INFO:root:30398:!! Found smaller !!!! 5 6
INFO:root:30398:XX add new best (3, 3) is not 3 5 5
INFO:root:30398:!! Found smaller !!!! 5 6
INFO:root:30398:XX add new best (9, 1) is not 3 5 5
INFO:root:30398:!! Found smaller !!!! 5 6
INFO:root:30398:XX add new best (3, 1) is not 3 5 5
INFO:root:30398:!! Found smaller !!!! 5 6
INFO:root:30398:XX add new best (2, 3) is not 3 5 5
INFO:root:30398:!! Found smaller !!!! 5 6
INFO:root:30398:XX add new best (3, 1) is not 8 5 5
INFO:root:30398:!! Found smaller !!!! 5 6
INFO:root:30398:XX add new best (3, 1) is not 8 5 5
INFO:root:30398:!! Found smaller !!!! 5 6
INFO:root:30398:XX add new best (3, 1) is not 3 5 5
INFO:root:30399:!! Found smaller !!!! 5 6
INFO:root:30399:XX add new best (3, 1) is not 8 5 5
INFO:root:30399:!! Found smaller !!!! 5 6
INFO:root:30399:XX add new best (3, 3) is not 9 5 5
INFO:root:30399:!! Found smaller !!!! 5 6
INFO:root:30399:XX add new best (2, 3) is not 3 5 5
INFO:root:30399:!! Found smaller !!!! 5 6
INFO:root:30399:XX add new best (9, 1) is not 3 5 5
INFO:root:30399:!! Found smaller !!!! 5 6
INFO:root:30399:XX add new best (9, 6) is 3 5 5
INFO:root:30399:!! Found smaller !!!! 5 6
INFO:root:30399:XX found first (7, 3) is 3 5
INFO:root:30399:!! Found smaller !!!! 5 6
INFO:root:30399:XX add new best (3, 1) is not 3 5 5
INFO:root:30399:!! Found smaller !!!! 5 6
INFO:root:30399:XX add new best (3, 1) is not 3 5 5
INFO:root:30399:!! Found smaller !!!! 5 6
INFO:root:30400:XX add new best (3, 1) is not 8 5 5
INFO:root:30400:!! Found smaller !!!! 5 6
INFO:root:30400:XX add new best (3, 3) is not 3 5 5
INFO:root:30400:!! Found smaller !!!! 5 6
INFO:root:30400:XX add new best (3, 1) is not 3 5 5
INFO:root:30400:!! Found smaller !!!! 5 6
INFO:root:30400:XX add new best (3, 1) is not 3 5 5
INFO:root:30400:!! Found smaller !!!! 5 6
INFO:root:30400:XX add new best (9, 1) is not 3 5 5
INFO:root:30400:!! Found smaller !!!! 5 6
INFO:root:30400:XX add new best (3, 6) is not 3 5 5
INFO:root:30400:!! Found smaller !!!! 5 6
INFO:root:30400:XX add new best (9, 6) is 3 5 5
INFO:root:30400:!! Found smaller !!!! 5 6
INFO:root:30400:XX add new best (9, 6) is 3 5 5
INFO:root:30400:!! Found smaller !!!! 5 6
INFO:root:30401:XX add new best (3, 3) is not 9 5 5
INFO:root:30401:!! Found smaller !!!! 5 6
INFO:root:30401:XX add new best (9, 1) is not 3 5 5
INFO:root:30401:!! Found smaller !!!! 5 6
INFO:root:30401:XX add new best (9, 1) is not 3 5 5
INFO:root:30401:!! Found smaller !!!! 5 6
INFO:root:30401:XX add new best (3, 3) is not 9 5 5
INFO:root:30401:!! Found smaller !!!! 5 6
INFO:root:30401:XX add new best (3, 6) is not 3 5 5
INFO:root:30401:!! Found smaller !!!! 5 6
INFO:root:30401:XX add new best (3, 1) is not 3 5 5
INFO:root:30401:!! Found smaller !!!! 5 6
INFO:root:30401:XX add new best (9, 6) is 3 5 5
INFO:root:30401:!! Found smaller !!!! 5 6
INFO:root:30401:XX add new best (3, 1) is not 3 5 5
INFO:root:30401:!! Found smaller !!!! 5 6
INFO:root:30401:XX add new best (3, 1) is not 3 5 5
INFO:root:30402:!! Found smaller !!!! 5 6
INFO:root:30402:XX add new best (3, 1) is not 3 5 5
INFO:root:30402:!! Found smaller !!!! 5 6
INFO:root:30402:XX add new best (2, 3) is not 3 5 5
INFO:root:30402:!! Found smaller !!!! 5 6
INFO:root:30402:XX add new best (3, 3) is not 9 5 5
INFO:root:30402:!! Found smaller !!!! 5 6
INFO:root:30402:XX add new best (2, 3) is not 3 5 5
INFO:root:30402:!! Found smaller !!!! 5 6
INFO:root:30402:XX add new best (3, 6) is not 3 5 5
INFO:root:30402:!! Found smaller !!!! 5 6
INFO:root:30402:XX add new best (3, 1) is not 8 5 5
INFO:root:30402:!! Found smaller !!!! 5 6
INFO:root:30402:XX add new best (7, 4) is not 3 5 5
INFO:root:30402:!! Found smaller !!!! 5 6
INFO:root:30402:XX add new best (3, 3) is not 9 5 5
INFO:root:30402:!! Found smaller !!!! 5 6
INFO:root:30403:XX add new best (3, 6) is not 3 5 5
INFO:root:30403:!! Found smaller !!!! 5 6
INFO:root:30403:XX add new best (3, 3) is not 9 5 5
INFO:root:30403:!! Found smaller !!!! 5 6
INFO:root:30403:XX add new best (3, 1) is not 8 5 5
INFO:root:30403:!! Found smaller !!!! 5 6
INFO:root:30403:XX add new best (9, 1) is not 3 5 5
INFO:root:30403:!! Found smaller !!!! 5 6
INFO:root:30403:XX add new best (3, 3) is not 9 5 5
INFO:root:30403:!! Found smaller !!!! 5 6
INFO:root:30403:XX add new best (3, 3) is not 9 5 5
INFO:root:30403:!! Found smaller !!!! 5 6
INFO:root:30403:XX add new best (3, 1) is not 8 5 5
INFO:root:30403:!! Found smaller !!!! 5 6
INFO:root:30403:XX add new best (3, 1) is not 8 5 5
INFO:root:30403:!! Found smaller !!!! 5 6
INFO:root:30403:XX add new best (3, 3) is not 3 5 5
INFO:root:30404:!! Found smaller !!!! 5 6
INFO:root:30404:XX add new best (9, 1) is not 3 5 5
INFO:root:30404:!! Found smaller !!!! 5 6
INFO:root:30404:XX add new best (7, 4) is not 3 5 5
INFO:root:30404:!! Found smaller !!!! 5 6
INFO:root:30404:XX add new best (2, 3) is not 3 5 5
INFO:root:30404:!! Found smaller !!!! 5 6
INFO:root:30404:XX add new best (3, 3) is not 3 5 5
INFO:root:30404:!! Found smaller !!!! 5 6
INFO:root:30404:XX add new best (7, 4) is not 3 5 5
INFO:root:30404:!! Found smaller !!!! 5 6
INFO:root:30404:XX add new best (3, 3) is not 3 5 5
INFO:root:30404:!! Found smaller !!!! 5 6
INFO:root:30404:XX add new best (9, 6) is 3 5 5
INFO:root:30404:!! Found smaller !!!! 5 6
INFO:root:30404:XX add new best (3, 3) is not 9 5 5
INFO:root:30404:!! Found smaller !!!! 5 6
INFO:root:30405:XX add new best (3, 1) is not 8 5 5
INFO:root:30405:!! Found smaller !!!! 5 6
INFO:root:30405:XX add new best (9, 1) is not 3 5 5
INFO:root:30405:!! Found smaller !!!! 5 6
INFO:root:30405:XX add new best (3, 3) is not 3 5 5
INFO:root:30405:!! Found smaller !!!! 5 6
INFO:root:30405:XX add new best (3, 1) is not 3 5 5
INFO:root:30405:!! Found smaller !!!! 5 6
INFO:root:30405:XX add new best (3, 3) is not 3 5 5
INFO:root:30405:!! Found smaller !!!! 5 6
INFO:root:30405:XX add new best (9, 1) is not 3 5 5
INFO:root:30405:!! Found smaller !!!! 5 6
INFO:root:30405:XX add new best (3, 6) is not 3 5 5
INFO:root:30405:!! Found smaller !!!! 5 6
INFO:root:30405:XX add new best (3, 1) is not 8 5 5
INFO:root:30405:!! Found smaller !!!! 5 6
INFO:root:30406:XX add new best (3, 3) is not 3 5 5
INFO:root:30406:!! Found smaller !!!! 5 6
INFO:root:30406:XX add new best (9, 1) is not 3 5 5
INFO:root:30406:!! Found smaller !!!! 5 6
INFO:root:30406:XX add new best (3, 1) is not 3 5 5
INFO:root:30406:!! Found smaller !!!! 5 6
INFO:root:30406:XX add new best (9, 6) is 3 5 5
INFO:root:30406:!! Found smaller !!!! 5 6
INFO:root:30406:XX add new best (3, 1) is not 3 5 5
INFO:root:30406:!! Found smaller !!!! 5 6
INFO:root:30406:XX add new best (2, 3) is not 3 5 5
INFO:root:30406:!! Found smaller !!!! 5 6
INFO:root:30406:XX add new best (3, 3) is not 9 5 5
INFO:root:30406:!! Found smaller !!!! 5 6
INFO:root:30406:XX add new best (3, 1) is not 8 5 5
INFO:root:30406:!! Found smaller !!!! 5 6
INFO:root:30406:XX add new best (9, 6) is 3 5 5
INFO:root:30407:!! Found smaller !!!! 5 6
INFO:root:30407:XX add new best (2, 3) is not 3 5 5
INFO:root:30407:!! Found smaller !!!! 5 6
INFO:root:30407:XX add new best (3, 1) is not 8 5 5
INFO:root:30407:!! Found smaller !!!! 5 6
INFO:root:30407:XX add new best (9, 1) is not 3 5 5
INFO:root:30407:!! Found smaller !!!! 5 6
INFO:root:30407:XX add new best (3, 3) is not 3 5 5
INFO:root:30407:!! Found smaller !!!! 5 6
INFO:root:30407:XX add new best (3, 6) is not 3 5 5
INFO:root:30407:!! Found smaller !!!! 5 6
INFO:root:30407:XX add new best (3, 3) is not 3 5 5
INFO:root:30407:!! Found smaller !!!! 5 6
INFO:root:30407:XX add new best (3, 1) is not 8 5 5
INFO:root:30407:!! Found smaller !!!! 5 6
INFO:root:30407:XX add new best (7, 4) is not 3 5 5
INFO:root:30408:!! Found smaller !!!! 5 6
INFO:root:30408:XX add new best (7, 4) is not 3 5 5
INFO:root:30408:!! Found smaller !!!! 5 6
INFO:root:30408:XX add new best (3, 3) is not 9 5 5
INFO:root:30408:!! Found smaller !!!! 5 6
INFO:root:30408:XX add new best (3, 3) is not 3 5 5
INFO:root:30408:!! Found smaller !!!! 5 6
INFO:root:30408:XX add new best (3, 3) is not 3 5 5
INFO:root:30408:!! Found smaller !!!! 5 6
INFO:root:30408:XX add new best (2, 3) is not 3 5 5
INFO:root:30408:!! Found smaller !!!! 5 6
INFO:root:30408:XX add new best (3, 3) is not 3 5 5
INFO:root:30408:!! Found smaller !!!! 5 6
INFO:root:30408:XX add new best (3, 3) is not 3 5 5
INFO:root:30408:!! Found smaller !!!! 5 6
INFO:root:30408:XX add new best (3, 1) is not 8 5 5
INFO:root:30408:!! Found smaller !!!! 5 6
INFO:root:30409:XX add new best (7, 4) is not 3 5 5
INFO:root:30409:!! Found smaller !!!! 5 6
INFO:root:30409:XX add new best (3, 1) is not 3 5 5
INFO:root:30409:!! Found smaller !!!! 5 6
INFO:root:30409:XX add new best (9, 6) is 3 5 5
INFO:root:30409:!! Found smaller !!!! 5 6
INFO:root:30409:XX add new best (3, 1) is not 8 5 5
INFO:root:30409:!! Found smaller !!!! 5 6
INFO:root:30409:XX add new best (7, 4) is not 3 5 5
INFO:root:30409:!! Found smaller !!!! 5 6
INFO:root:30409:XX add new best (3, 3) is not 3 5 5
INFO:root:30409:!! Found smaller !!!! 5 6
INFO:root:30409:XX add new best (7, 3) is 3 5 5
INFO:root:30409:!! Found smaller !!!! 5 6
INFO:root:30409:XX add new best (7, 3) is 3 5 5
INFO:root:30409:!! Found smaller !!!! 5 6
INFO:root:30409:XX add new best (3, 1) is not 8 5 5
INFO:root:30410:!! Found smaller !!!! 5 6
INFO:root:30410:XX add new best (9, 1) is not 3 5 5
INFO:root:30410:!! Found smaller !!!! 5 6
INFO:root:30410:XX add new best (9, 1) is not 3 5 5
INFO:root:30410:!! Found smaller !!!! 5 6
INFO:root:30410:XX add new best (3, 3) is not 3 5 5
INFO:root:30410:!! Found smaller !!!! 5 6
INFO:root:30410:XX add new best (7, 3) is 3 5 5
INFO:root:30410:!! Found smaller !!!! 5 6
INFO:root:30410:XX add new best (3, 3) is not 9 5 5
INFO:root:30410:!! Found smaller !!!! 5 6
INFO:root:30410:XX add new best (3, 3) is not 3 5 5
INFO:root:30410:!! Found smaller !!!! 5 6
INFO:root:30410:XX add new best (7, 4) is not 3 5 5
INFO:root:30410:!! Found smaller !!!! 5 6
INFO:root:30410:XX add new best (9, 1) is not 3 5 5
INFO:root:30411:!! Found smaller !!!! 5 6
INFO:root:30411:XX add new best (3, 1) is not 8 5 5
INFO:root:30411:!! Found smaller !!!! 5 6
INFO:root:30411:XX add new best (3, 1) is not 3 5 5
INFO:root:30411:!! Found smaller !!!! 5 6
INFO:root:30411:XX add new best (3, 1) is not 3 5 5
INFO:root:30411:!! Found smaller !!!! 5 6
INFO:root:30411:XX add new best (9, 1) is not 3 5 5
INFO:root:30411:!! Found smaller !!!! 5 6
INFO:root:30411:XX add new best (2, 3) is not 3 5 5
INFO:root:30411:!! Found smaller !!!! 5 6
INFO:root:30411:XX add new best (3, 3) is not 3 5 5
INFO:root:30411:!! Found smaller !!!! 5 6
INFO:root:30411:XX add new best (3, 1) is not 8 5 5
INFO:root:30411:!! Found smaller !!!! 5 6
INFO:root:30411:XX add new best (3, 3) is not 9 5 5
INFO:root:30411:!! Found smaller !!!! 5 6
INFO:root:30412:XX add new best (3, 1) is not 3 5 5
INFO:root:30412:!! Found smaller !!!! 5 6
INFO:root:30412:XX add new best (3, 1) is not 3 5 5
INFO:root:30412:!! Found smaller !!!! 5 6
INFO:root:30412:XX add new best (3, 3) is not 3 5 5
INFO:root:30412:!! Found smaller !!!! 5 6
INFO:root:30412:XX add new best (3, 3) is not 3 5 5
INFO:root:30412:!! Found smaller !!!! 5 6
INFO:root:30412:XX add new best (9, 6) is 3 5 5
INFO:root:30412:!! Found smaller !!!! 5 6
INFO:root:30412:XX add new best (3, 3) is not 3 5 5
INFO:root:30412:!! Found smaller !!!! 5 6
INFO:root:30412:XX add new best (9, 6) is 3 5 5
INFO:root:30412:!! Found smaller !!!! 5 6
INFO:root:30412:XX add new best (3, 3) is not 3 5 5
INFO:root:30412:!! Found smaller !!!! 5 6
INFO:root:30413:XX add new best (3, 1) is not 3 5 5
INFO:root:30413:!! Found smaller !!!! 5 6
INFO:root:30413:XX add new best (9, 6) is 3 5 5
INFO:root:30413:!! Found smaller !!!! 5 6
INFO:root:30413:XX add new best (3, 3) is not 3 5 5
INFO:root:30413:!! Found smaller !!!! 5 6
INFO:root:30413:XX add new best (3, 1) is not 8 5 5
INFO:root:30413:!! Found smaller !!!! 5 6
INFO:root:30413:XX add new best (9, 1) is not 3 5 5
INFO:root:30413:!! Found smaller !!!! 5 6
INFO:root:30413:XX add new best (3, 3) is not 3 5 5
INFO:root:30413:!! Found smaller !!!! 5 6
INFO:root:30413:XX add new best (3, 3) is not 3 5 5
INFO:root:30413:!! Found smaller !!!! 5 6
INFO:root:30413:XX add new best (9, 6) is 3 5 5
INFO:root:30413:!! Found smaller !!!! 5 6
INFO:root:30413:XX add new best (3, 3) is not 9 5 5
INFO:root:30414:!! Found smaller !!!! 5 6
INFO:root:30414:XX add new best (7, 4) is not 3 5 5
INFO:root:30414:!! Found smaller !!!! 5 6
INFO:root:30414:XX add new best (9, 1) is not 3 5 5
INFO:root:30414:!! Found smaller !!!! 5 6
INFO:root:30414:XX add new best (3, 6) is not 3 5 5
INFO:root:30414:!! Found smaller !!!! 5 6
INFO:root:30414:XX add new best (9, 1) is not 3 5 5
INFO:root:30414:!! Found smaller !!!! 5 6
INFO:root:30414:XX add new best (3, 1) is not 8 5 5
INFO:root:30414:!! Found smaller !!!! 5 6
INFO:root:30414:XX add new best (3, 1) is not 8 5 5
INFO:root:30414:!! Found smaller !!!! 5 6
INFO:root:30414:XX add new best (3, 3) is not 9 5 5
INFO:root:30414:!! Found smaller !!!! 5 6
INFO:root:30414:XX add new best (7, 3) is 3 5 5
INFO:root:30415:!! Found smaller !!!! 5 6
INFO:root:30415:XX add new best (9, 6) is 3 5 5
INFO:root:30415:!! Found smaller !!!! 5 6
INFO:root:30415:XX add new best (3, 3) is not 3 5 5
INFO:root:30415:!! Found smaller !!!! 5 6
INFO:root:30415:XX add new best (3, 1) is not 3 5 5
INFO:root:30415:!! Found smaller !!!! 5 6
INFO:root:30415:XX add new best (3, 3) is not 3 5 5
INFO:root:30415:!! Found smaller !!!! 5 6
INFO:root:30415:XX add new best (7, 3) is 3 5 5
INFO:root:30415:!! Found smaller !!!! 5 6
INFO:root:30415:XX add new best (7, 4) is not 3 5 5
INFO:root:30415:!! Found smaller !!!! 5 6
INFO:root:30415:XX add new best (3, 3) is not 9 5 5
INFO:root:30415:!! Found smaller !!!! 5 6
INFO:root:30415:XX add new best (3, 6) is not 3 5 5
INFO:root:30416:!! Found smaller !!!! 5 6
INFO:root:30416:XX add new best (9, 1) is not 3 5 5
INFO:root:30416:!! Found smaller !!!! 5 6
INFO:root:30416:XX add new best (3, 3) is not 9 5 5
INFO:root:30416:!! Found smaller !!!! 5 6
INFO:root:30416:XX add new best (3, 3) is not 9 5 5
INFO:root:30416:!! Found smaller !!!! 5 6
INFO:root:30416:XX add new best (9, 1) is not 3 5 5
INFO:root:30416:!! Found smaller !!!! 5 6
INFO:root:30416:XX add new best (3, 1) is not 8 5 5
INFO:root:30416:!! Found smaller !!!! 5 6
INFO:root:30416:XX add new best (2, 3) is not 3 5 5
INFO:root:30416:!! Found smaller !!!! 5 6
INFO:root:30416:XX add new best (3, 3) is not 3 5 5
INFO:root:30416:!! Found smaller !!!! 5 6
INFO:root:30416:XX add new best (3, 1) is not 3 5 5
INFO:root:30416:!! Found smaller !!!! 5 6
INFO:root:30417:XX add new best (3, 6) is not 3 5 5
INFO:root:30417:!! Found smaller !!!! 5 6
INFO:root:30417:XX add new best (3, 3) is not 3 5 5
INFO:root:31053:Minimal choices : 10 [(2, 3) is not 3, (3, 1) is not 3, (3, 1) is not 8, (3, 3) is not 3, (3, 3) is not 9, (3, 6) is not 3, (7, 3) is 3, (7, 4) is not 3, (9, 1) is not 3, (9, 6) is 3]
INFO:root:31059:Starting Step 13
INFO:root:31672:Current state [[[[3, 8], [5, 8], [2], [1, 3, 8], [9], [4], [1, 5], [6], [7]], [[7], [1], [9], [5], [6], [2], [4], [8], [3, 9]], [[3, 4, 6, 8], [5, 8, 9], [3, 4, 6, 9], [1, 3, 8], [7], [1, 3], [1, 5], [2], [3, 9]], [[1], [6], [8], [9], [4], [7], [3], [5], [2]], [[2], [3], [7], [1, 6], [5], [1, 6], [9], [4], [8]], [[9], [4], [5], [2], [3], [8], [7], [1], [6]], [[5], [2], [3, 6], [3, 6], [1], [9], [8], [7], [4]], [[4, 8], [8, 9], [4, 9], [7], [2], [5], [6], [3], [1]], [[3, 6], [7], [1], [4], [8], [3, 6], [2], [9], [5]]]]
INFO:root:31672:Doing checkSmall1
INFO:root:31672:Getting tiny MUSes, distance 1, for 50 puzlits, 1 repeats
INFO:root:31712:Chunked 50 in [4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
INFO:root:31729:XX found first (2, 9) is 3 1
INFO:root:31729:XX found first (2, 3) is 9 1
INFO:root:31741:Early exit from checkSmall1
INFO:root:31756:Starting Step 14
